# id routmount q u
423	0.34	-0.0108952	-0.0296139
424	0.34	0.0359029	-0.0549949
425	0.34	-0.0038398	-0.0114571
426	0.34	-0.0054108	-0.0147035
427	0.34	-0.0070617	-0.0399362
428	0.34	-0.0419845	-0.0256605
429	0.34	-0.0015481	-0.0052438
430	0.34	-0.0057562	-0.0259084
431	0.34	0.0111261	-0.0416205
432	0.34	-0.0013892	-0.0236420
433	0.34	0.0046630	0.0168676
434	0.34	-0.0058785	-0.0075339
435	0.34	-0.0037931	-0.0059770
436	0.34	0.0073316	0.0029740
437	0.34	-0.0077071	-0.0327558
438	0.34	0.0228626	-0.0127337
439	0.34	-0.0096207	-0.0043373
440	0.34	-0.0114289	-0.0494978
441	0.34	-0.0025081	-0.0134872
442	0.34	-0.0150282	-0.0220418
443	0.34	0.0242025	-0.0193725
444	0.34	-0.0272294	-0.0125332
445	0.34	-0.0139993	-0.0170855
446	0.34	0.0114368	-0.0271898
447	0.34	0.0017172	-0.0214147
448	0.34	0.0280553	-0.0554908
449	0.34	-0.0204558	-0.0703746
450	0.34	-0.0014141	-0.0258897
451	0.34	0.0120231	-0.0405492
452	0.34	-0.0068963	-0.0274546
453	0.34	-0.0032961	-0.0284382
454	0.34	-0.0469442	-0.0327428
455	0.34	-0.0201713	-0.0173356
456	0.34	0.0031623	-0.0365763
457	0.34	0.0153408	-0.0031968
458	0.34	0.0094072	-0.0340965
459	0.34	-0.0103775	-0.0142589
460	0.34	0.0068338	-0.0349589
461	0.34	-0.0210358	-0.0371256
462	0.34	-0.0147607	-0.0298864
463	0.34	0.0042344	-0.0364341
464	0.34	0.0125128	-0.0485674
465	0.34	0.0102545	-0.0461837
466	0.34	0.0124826	-0.0322351
467	-0.92	0.0110599	-0.0035911
468	-0.92	-0.0010127	-0.0138345
469	-0.92	-0.0033077	-0.0016294
470	0.08	0.0576479	0.0277968
471	0.08	0.0247018	-0.0031869
472	0.08	0.0275876	0.0075519
473	0.08	0.0367598	0.0242864
474	0.08	0.0243716	0.0011509
475	0.08	0.0227059	0.0014791
476	0.08	0.0070840	-0.0045360
477	0.08	-0.0060118	0.0059629
478	0.08	-0.0199611	0.0013420
479	0.08	-0.0095433	0.0298659
480	0.08	0.0195045	-0.0017036
481	0.07	-0.0045572	0.0069307
482	0.07	0.0152260	0.0025905
483	0.07	0.0088176	0.0117072
484	0.07	0.0230130	0.0040800
485	0.07	-0.0083163	0.0077779
486	-0.27	-0.0019687	0.0243856
487	-0.27	0.0143167	0.0131594
488	-0.27	0.0201439	0.0218213
489	-0.27	-0.0021947	-0.0060437
490	-0.27	-0.0002021	0.0063880
491	0.02	-0.0163333	0.0046433
492	0.02	0.0146465	0.0251752
493	0.02	0.0004501	0.0056261
